"Language","original","english","czech","german","russian","polish","hungarian","italian","spanish","french","chinese","japanese","portuguese","chinesesimp",
"STR_CHEFZ_ITEM_SURVIVORSPAGHETTI_BULK","Survivor Spaghetti (Cookware)","Survivor Spaghetti (Cookware)","Špagety přeživšího (nádobí)","Survivor-Spaghetti (Kochgerät)","Спагетти выжившего (посуда)","Spaghetti ocalałego (naczynie)","Túlélő spagettije (főzőedény)","Spaghetti del sopravvissuto (pentola)","Espaguetis del superviviente (utensilio)","Spaghettis du survivant (ustensile)","倖存者義大利麵 (鍋具)","サバイバー・スパゲッティ (調理器具)","Esparguete do sobrevivente (utensílio)","幸存者意大利面 (炊具)",
"STR_CHEFZ_ITEM_SURVIVORSPAGHETTI_BULK_DESC","Pasta in tomato sauce. Nothing clever about it - and after three days of dried meat it tastes like a holiday. Still in the cookware - take a portion onto a plate.","Pasta in tomato sauce. Nothing clever about it - and after three days of dried meat it tastes like a holiday. Still in the cookware - take a portion onto a plate.","Těstoviny v rajčatové omáčce. Nic důmyslného - ale po třech dnech sušeného masa chutná jako svátek. Pořád v nádobí - naber si porci na talíř.","Nudeln in Tomatensauce. Nichts Raffiniertes - und nach drei Tagen Trockenfleisch schmeckt es wie Urlaub. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Паста в томатном соусе. Ничего хитрого - но после трёх дней сушёного мяса это на вкус как праздник. Ещё в посуде - возьми порцию на тарелку.","Makaron w sosie pomidorowym. Nic wyszukanego - ale po trzech dniach suszonego mięsa smakuje jak święto. Wciąż w naczyniu - nałóż porcję na talerz.","Tészta paradicsomszószban. Semmi különös - de három nap szárított hús után ünnepnek érződik. Még a főzőedényben van - szedj egy adagot tányérra.","Pasta al sugo di pomodoro. Niente di raffinato - ma dopo tre giorni di carne secca sa di festa. Ancora nella pentola - prendine una porzione nel piatto.","Pasta con salsa de tomate. Nada del otro mundo - pero tras tres días de carne seca sabe a fiesta. Aún está en el utensilio - sírvete una ración en un plato.","Des pâtes à la sauce tomate. Rien de sophistiqué - mais après trois jours de viande séchée, ça a un goût de fête. Encore dans l'ustensile - servez-vous une portion dans une assiette.","番茄醬汁拌義大利麵。沒什麼講究 - 可在啃了三天肉乾之後，這味道像過節。還在鍋具裡 - 盛一份到盤子上。","トマトソースのパスタ。気の利いたところは何もない - だが干し肉が三日続いたあとでは、ごちそうの味がする。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Massa com molho de tomate. Nada de especial - mas depois de três dias de carne seca sabe a festa. Ainda está no utensílio - sirva uma porção num prato.","番茄酱汁拌意大利面。没什么讲究 - 可在啃了三天肉干之后，这味道像过节。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_SAUSAGEPASTA","Sausage Pasta","Sausage Pasta","Těstoviny s klobásou","Wurst-Nudeln-Pfanne","Паста с колбасой","Makaron z kiełbasą","Kolbászos tészta","Pasta con salsiccia","Pasta con salchicha","Pâtes à la saucisse","香腸炒義大利麵","ソーセージパスタ","Massa com salsicha","香肠炒意大利面",
"STR_CHEFZ_ITEM_SAUSAGEPASTA_DESC","Pasta and sausage fried in fat. The cheapest way to turn one full pan into one full day.","Pasta and sausage fried in fat. The cheapest way to turn one full pan into one full day.","Těstoviny a klobása osmažené na tuku. Nejlevnější způsob, jak z jedné plné pánve udělat celý den.","Nudeln und Wurst, in Fett gebraten. Der billigste Weg, aus einer vollen Pfanne einen ganzen Tag zu machen.","Паста и колбаса, обжаренные на жире. Самый дешёвый способ превратить полную сковороду в целый день.","Makaron i kiełbasa smażone na tłuszczu. Najtańszy sposób, by z jednej pełnej patelni zrobić cały dzień.","Zsírban pirított tészta és kolbász. A legolcsóbb módja annak, hogy egy teli serpenyőből egész nap legyen.","Pasta e salsiccia saltate nel grasso. Il modo più economico per trasformare una padella piena in un'intera giornata.","Pasta y salchicha salteadas en grasa. La forma más barata de convertir una sartén llena en un día entero.","Des pâtes et de la saucisse revenues dans la graisse. Le moyen le moins cher de transformer une poêle pleine en une journée entière.","義大利麵和香腸下油鍋炒過。用一鍋撐過一整天，最省的辦法就是這個。","パスタとソーセージを脂で炒めた。満杯のフライパンひとつを丸一日に変える、いちばん安上がりな手だ。","Massa e salsicha salteadas em gordura. A maneira mais barata de transformar uma frigideira cheia num dia inteiro.","意大利面和香肠下油锅炒过。用一锅撑过一整天，最省的办法就是这个。",
"STR_CHEFZ_ITEM_SAUSAGEPASTA_BULK","Sausage Pasta (Cookware)","Sausage Pasta (Cookware)","Těstoviny s klobásou (nádobí)","Wurst-Nudeln-Pfanne (Kochgerät)","Паста с колбасой (посуда)","Makaron z kiełbasą (naczynie)","Kolbászos tészta (főzőedény)","Pasta con salsiccia (pentola)","Pasta con salchicha (utensilio)","Pâtes à la saucisse (ustensile)","香腸炒義大利麵 (鍋具)","ソーセージパスタ (調理器具)","Massa com salsicha (utensílio)","香肠炒意大利面 (炊具)",
"STR_CHEFZ_ITEM_SAUSAGEPASTA_BULK_DESC","Pasta and sausage fried in fat. The cheapest way to turn one full pan into one full day. Still in the cookware - take a portion onto a plate.","Pasta and sausage fried in fat. The cheapest way to turn one full pan into one full day. Still in the cookware - take a portion onto a plate.","Těstoviny a klobása osmažené na tuku. Nejlevnější způsob, jak z jedné plné pánve udělat celý den. Pořád v nádobí - naber si porci na talíř.","Nudeln und Wurst, in Fett gebraten. Der billigste Weg, aus einer vollen Pfanne einen ganzen Tag zu machen. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Паста и колбаса, обжаренные на жире. Самый дешёвый способ превратить полную сковороду в целый день. Ещё в посуде - возьми порцию на тарелку.","Makaron i kiełbasa smażone na tłuszczu. Najtańszy sposób, by z jednej pełnej patelni zrobić cały dzień. Wciąż w naczyniu - nałóż porcję na talerz.","Zsírban pirított tészta és kolbász. A legolcsóbb módja annak, hogy egy teli serpenyőből egész nap legyen. Még a főzőedényben van - szedj egy adagot tányérra.","Pasta e salsiccia saltate nel grasso. Il modo più economico per trasformare una padella piena in un'intera giornata. Ancora nella pentola - prendine una porzione nel piatto.","Pasta y salchicha salteadas en grasa. La forma más barata de convertir una sartén llena en un día entero. Aún está en el utensilio - sírvete una ración en un plato.","Des pâtes et de la saucisse revenues dans la graisse. Le moyen le moins cher de transformer une poêle pleine en une journée entière. Encore dans l'ustensile - servez-vous une portion dans une assiette.","義大利麵和香腸下油鍋炒過。用一鍋撐過一整天，最省的辦法就是這個。還在鍋具裡 - 盛一份到盤子上。","パスタとソーセージを脂で炒めた。満杯のフライパンひとつを丸一日に変える、いちばん安上がりな手だ。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Massa e salsicha salteadas em gordura. A maneira mais barata de transformar uma frigideira cheia num dia inteiro. Ainda está no utensílio - sirva uma porção num prato.","意大利面和香肠下油锅炒过。用一锅撑过一整天，最省的办法就是这个。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_HUNTERPASTA","Hunter Pasta","Hunter Pasta","Lovecké těstoviny","Jägernudeln","Паста по-охотничьи","Makaron myśliwski","Vadásztészta","Pasta del cacciatore","Pasta del cazador","Pâtes du chasseur","獵人義大利麵","ハンターパスタ","Massa do caçador","猎人意大利面",
"STR_CHEFZ_ITEM_HUNTERPASTA_DESC","Pasta with game, mushrooms and thyme. What the forest gives, all on one plate.","Pasta with game, mushrooms and thyme. What the forest gives, all on one plate.","Těstoviny se zvěřinou, houbami a tymiánem. Co les dá, všechno na jednom talíři.","Nudeln mit Wildfleisch, Pilzen und Thymian. Was der Wald hergibt, auf einem Teller.","Паста с дичью, грибами и тимьяном. Всё, что дал лес, на одной тарелке.","Makaron z dziczyzną, grzybami i tymiankiem. Wszystko, co daje las, na jednym talerzu.","Tészta vadhússal, gombával és kakukkfűvel. Amit az erdő ad, mind egy tányéron.","Pasta con selvaggina, funghi e timo. Ciò che dà il bosco, tutto in un piatto.","Pasta con carne de caza, setas y tomillo. Lo que da el bosque, todo en un plato.","Des pâtes au gibier, aux champignons et au thym. Ce que la forêt donne, réuni dans une assiette.","義大利麵配野味、蘑菇和百里香。森林給的東西，全在這一盤裡。","野生肉ときのこ、タイムを合わせたパスタ。森が与えるものが、ひと皿に収まっている。","Massa com carne de caça, cogumelos e tomilho. O que a floresta dá, tudo num prato.","意大利面配野味、蘑菇和百里香。森林给的东西，全在这一盘里。",
"STR_CHEFZ_ITEM_HUNTERPASTA_BULK","Hunter Pasta (Cookware)","Hunter Pasta (Cookware)","Lovecké těstoviny (nádobí)","Jägernudeln (Kochgerät)","Паста по-охотничьи (посуда)","Makaron myśliwski (naczynie)","Vadásztészta (főzőedény)","Pasta del cacciatore (pentola)","Pasta del cazador (utensilio)","Pâtes du chasseur (ustensile)","獵人義大利麵 (鍋具)","ハンターパスタ (調理器具)","Massa do caçador (utensílio)","猎人意大利面 (炊具)",
"STR_CHEFZ_ITEM_HUNTERPASTA_BULK_DESC","Pasta with game, mushrooms and thyme. What the forest gives, all on one plate. Still in the cookware - take a portion onto a plate.","Pasta with game, mushrooms and thyme. What the forest gives, all on one plate. Still in the cookware - take a portion onto a plate.","Těstoviny se zvěřinou, houbami a tymiánem. Co les dá, všechno na jednom talíři. Pořád v nádobí - naber si porci na talíř.","Nudeln mit Wildfleisch, Pilzen und Thymian. Was der Wald hergibt, auf einem Teller. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Паста с дичью, грибами и тимьяном. Всё, что дал лес, на одной тарелке. Ещё в посуде - возьми порцию на тарелку.","Makaron z dziczyzną, grzybami i tymiankiem. Wszystko, co daje las, na jednym talerzu. Wciąż w naczyniu - nałóż porcję na talerz.","Tészta vadhússal, gombával és kakukkfűvel. Amit az erdő ad, mind egy tányéron. Még a főzőedényben van - szedj egy adagot tányérra.","Pasta con selvaggina, funghi e timo. Ciò che dà il bosco, tutto in un piatto. Ancora nella pentola - prendine una porzione nel piatto.","Pasta con carne de caza, setas y tomillo. Lo que da el bosque, todo en un plato. Aún está en el utensilio - sírvete una ración en un plato.","Des pâtes au gibier, aux champignons et au thym. Ce que la forêt donne, réuni dans une assiette. Encore dans l'ustensile - servez-vous une portion dans une assiette.","義大利麵配野味、蘑菇和百里香。森林給的東西，全在這一盤裡。還在鍋具裡 - 盛一份到盤子上。","野生肉ときのこ、タイムを合わせたパスタ。森が与えるものが、ひと皿に収まっている。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Massa com carne de caça, cogumelos e tomilho. O que a floresta dá, tudo num prato. Ainda está no utensílio - sirva uma porção num prato.","意大利面配野味、蘑菇和百里香。森林给的东西，全在这一盘里。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_CREAMMUSHROOMPASTA","Creamy Mushroom Pasta","Creamy Mushroom Pasta","Smetanové těstoviny s houbami","Rahm-Pilz-Nudeln","Паста с грибами в сливках","Makaron z grzybami w śmietanie","Tejszínes gombás tészta","Pasta ai funghi e panna","Pasta de setas a la nata","Pâtes crémeuses aux champignons","鮮奶油蘑菇義大利麵","きのこのクリームパスタ","Massa cremosa com cogumelos","奶油蘑菇意大利面",
"STR_CHEFZ_ITEM_CREAMMUSHROOMPASTA_DESC","Mushrooms in cream over pasta. Filling without a single piece of meat.","Mushrooms in cream over pasta. Filling without a single piece of meat.","Houby ve smetaně na těstovinách. Zasytí, a bez jediného kousku masa.","Pilze in Sahne über Nudeln. Sättigt ohne ein einziges Stück Fleisch.","Грибы в сливках поверх пасты. Сытно и без единого куска мяса.","Grzyby w śmietanie na makaronie. Syci, a nie ma w tym ani kawałka mięsa.","Tejszínes gomba a tésztán. Laktat, egyetlen falat hús nélkül.","Funghi alla panna sulla pasta. Sazia senza un solo pezzo di carne.","Setas a la nata sobre pasta. Llena sin un solo trozo de carne.","Des champignons à la crème sur des pâtes. Nourrissant sans le moindre morceau de viande.","鮮奶油蘑菇淋在義大利麵上。一塊肉都沒有，照樣頂飽。","クリームで煮たきのこをパスタにかけた。肉はひと切れも入っていないのに、しっかり腹にたまる。","Cogumelos em natas sobre massa. Enche sem um único pedaço de carne.","奶油蘑菇淋在意大利面上。一块肉都没有，照样顶饱。",
"STR_CHEFZ_ITEM_CREAMMUSHROOMPASTA_BULK","Creamy Mushroom Pasta (Cookware)","Creamy Mushroom Pasta (Cookware)","Smetanové těstoviny s houbami (nádobí)","Rahm-Pilz-Nudeln (Kochgerät)","Паста с грибами в сливках (посуда)","Makaron z grzybami w śmietanie (naczynie)","Tejszínes gombás tészta (főzőedény)","Pasta ai funghi e panna (pentola)","Pasta de setas a la nata (utensilio)","Pâtes crémeuses aux champignons (ustensile)","鮮奶油蘑菇義大利麵 (鍋具)","きのこのクリームパスタ (調理器具)","Massa cremosa com cogumelos (utensílio)","奶油蘑菇意大利面 (炊具)",
"STR_CHEFZ_ITEM_CREAMMUSHROOMPASTA_BULK_DESC","Mushrooms in cream over pasta. Filling without a single piece of meat. Still in the cookware - take a portion onto a plate.","Mushrooms in cream over pasta. Filling without a single piece of meat. Still in the cookware - take a portion onto a plate.","Houby ve smetaně na těstovinách. Zasytí, a bez jediného kousku masa. Pořád v nádobí - naber si porci na talíř.","Pilze in Sahne über Nudeln. Sättigt ohne ein einziges Stück Fleisch. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Грибы в сливках поверх пасты. Сытно и без единого куска мяса. Ещё в посуде - возьми порцию на тарелку.","Grzyby w śmietanie na makaronie. Syci, a nie ma w tym ani kawałka mięsa. Wciąż w naczyniu - nałóż porcję na talerz.","Tejszínes gomba a tésztán. Laktat, egyetlen falat hús nélkül. Még a főzőedényben van - szedj egy adagot tányérra.","Funghi alla panna sulla pasta. Sazia senza un solo pezzo di carne. Ancora nella pentola - prendine una porzione nel piatto.","Setas a la nata sobre pasta. Llena sin un solo trozo de carne. Aún está en el utensilio - sírvete una ración en un plato.","Des champignons à la crème sur des pâtes. Nourrissant sans le moindre morceau de viande. Encore dans l'ustensile - servez-vous une portion dans une assiette.","鮮奶油蘑菇淋在義大利麵上。一塊肉都沒有，照樣頂飽。還在鍋具裡 - 盛一份到盤子上。","クリームで煮たきのこをパスタにかけた。肉はひと切れも入っていないのに、しっかり腹にたまる。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Cogumelos em natas sobre massa. Enche sem um único pedaço de carne. Ainda está no utensílio - sirva uma porção num prato.","奶油蘑菇淋在意大利面上。一块肉都没有，照样顶饱。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_MACANDCHEESE","Chernarus Mac and Cheese","Chernarus Mac and Cheese","Makarony se sýrem z Chernarusu","Chernarus Mac & Cheese","Макароны с сыром по-чернорусски","Makaron z serem z Chernarusu","Chernarusi sajtos makaróni","Maccheroni al formaggio di Chernarus","Macarrones con queso de Chernarus","Macaronis au fromage de Chernarus","切爾諾盧斯起司通心麵","チェルナルス風マカロニチーズ","Macarrão com queijo de Chernarus","切尔诺卢斯奶酪通心粉",
"STR_CHEFZ_ITEM_MACANDCHEESE_DESC","Pasta, milk and cheese, stirred until it binds. Rich and wet - worth every drop of milk it costs.","Pasta, milk and cheese, stirred until it binds. Rich and wet - worth every drop of milk it costs.","Těstoviny, mléko a sýr, míchané, dokud se to nespojí. Vydatné a šťavnaté - stojí za každou kapku mléka.","Nudeln, Milch und Käse, glattgerührt. Gehaltvoll und wasserreich - jeden Tropfen Milch wert.","Паста, молоко и сыр, вымешанные до однородности. Сытно и сочно - каждой капли молока стоит.","Makaron, mleko i ser, mieszane aż się zwiążą. Treściwe i soczyste - warte każdej kropli mleka.","Tészta, tej és sajt, addig kevergetve, míg össze nem áll. Gazdag és nedvdús - megér minden csepp tejet.","Pasta, latte e formaggio, mescolati finché non legano. Ricco e succoso - vale ogni goccia di latte che costa.","Pasta, leche y queso, removidos hasta que ligan. Rico y jugoso - vale cada gota de leche que cuesta.","Des pâtes, du lait et du fromage, remués jusqu'à ce que ça lie. Riche et onctueux - il vaut chaque goutte de lait qu'il coûte.","義大利麵、牛奶和起司，攪到融成一體。濃郁又多汁 - 值得搭進去的每一滴牛奶。","パスタと牛乳、チーズを、とろりとまとまるまで混ぜた。濃厚で水気もある - 使った牛乳の一滴一滴に見合う。","Massa, leite e queijo, mexidos até ligarem. Rico e suculento - vale cada gota de leite que custa.","意大利面、牛奶和奶酪，搅到融成一体。浓郁又多汁 - 值得搭进去的每一滴牛奶。",
"STR_CHEFZ_ITEM_MACANDCHEESE_BULK","Chernarus Mac and Cheese (Cookware)","Chernarus Mac and Cheese (Cookware)","Makarony se sýrem z Chernarusu (nádobí)","Chernarus Mac & Cheese (Kochgerät)","Макароны с сыром по-чернорусски (посуда)","Makaron z serem z Chernarusu (naczynie)","Chernarusi sajtos makaróni (főzőedény)","Maccheroni al formaggio di Chernarus (pentola)","Macarrones con queso de Chernarus (utensilio)","Macaronis au fromage de Chernarus (ustensile)","切爾諾盧斯起司通心麵 (鍋具)","チェルナルス風マカロニチーズ (調理器具)","Macarrão com queijo de Chernarus (utensílio)","切尔诺卢斯奶酪通心粉 (炊具)",
"STR_CHEFZ_ITEM_MACANDCHEESE_BULK_DESC","Pasta, milk and cheese, stirred until it binds. Rich and wet - worth every drop of milk it costs. Still in the cookware - take a portion onto a plate.","Pasta, milk and cheese, stirred until it binds. Rich and wet - worth every drop of milk it costs. Still in the cookware - take a portion onto a plate.","Těstoviny, mléko a sýr, míchané, dokud se to nespojí. Vydatné a šťavnaté - stojí za každou kapku mléka. Pořád v nádobí - naber si porci na talíř.","Nudeln, Milch und Käse, glattgerührt. Gehaltvoll und wasserreich - jeden Tropfen Milch wert. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Паста, молоко и сыр, вымешанные до однородности. Сытно и сочно - каждой капли молока стоит. Ещё в посуде - возьми порцию на тарелку.","Makaron, mleko i ser, mieszane aż się zwiążą. Treściwe i soczyste - warte każdej kropli mleka. Wciąż w naczyniu - nałóż porcję na talerz.","Tészta, tej és sajt, addig kevergetve, míg össze nem áll. Gazdag és nedvdús - megér minden csepp tejet. Még a főzőedényben van - szedj egy adagot tányérra.","Pasta, latte e formaggio, mescolati finché non legano. Ricco e succoso - vale ogni goccia di latte che costa. Ancora nella pentola - prendine una porzione nel piatto.","Pasta, leche y queso, removidos hasta que ligan. Rico y jugoso - vale cada gota de leche que cuesta. Aún está en el utensilio - sírvete una ración en un plato.","Des pâtes, du lait et du fromage, remués jusqu'à ce que ça lie. Riche et onctueux - il vaut chaque goutte de lait qu'il coûte. Encore dans l'ustensile - servez-vous une portion dans une assiette.","義大利麵、牛奶和起司，攪到融成一體。濃郁又多汁 - 值得搭進去的每一滴牛奶。還在鍋具裡 - 盛一份到盤子上。","パスタと牛乳、チーズを、とろりとまとまるまで混ぜた。濃厚で水気もある - 使った牛乳の一滴一滴に見合う。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Massa, leite e queijo, mexidos até ligarem. Rico e suculento - vale cada gota de leite que custa. Ainda está no utensílio - sirva uma porção num prato.","意大利面、牛奶和奶酪，搅到融成一体。浓郁又多汁 - 值得搭进去的每一滴牛奶。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_SAUSAGEPOTATOES","Sausage and Potatoes","Sausage and Potatoes","Brambory s klobásou","Kartoffeln mit Bratwurst","Картошка с колбасками","Ziemniaki z kiełbasą","Krumpli sült kolbásszal","Salsiccia con patate","Salchicha con patatas","Saucisse et pommes de terre","香腸炒馬鈴薯","ソーセージとじゃがいも","Salsicha com batatas","香肠炒土豆",
"STR_CHEFZ_ITEM_SAUSAGEPOTATOES_DESC","Potatoes and sausage out of the pan. The most filling plate anyone can put together from a field and a smoker.","Potatoes and sausage out of the pan. The most filling plate anyone can put together from a field and a smoker.","Brambory a klobása rovnou z pánve. Nejvydatnější talíř, jaký se dá poskládat z pole a udírny.","Kartoffeln und Bratwurst aus der Pfanne. Der sättigendste Teller, den ein Feld und ein Räucherofen hergeben.","Картошка и колбаса прямо со сковороды. Самая сытная тарелка, какую можно собрать с грядки и из коптильни.","Ziemniaki i kiełbasa prosto z patelni. Najbardziej sycący talerz, jaki da się złożyć z pola i wędzarni.","Krumpli és kolbász, egyenesen a serpenyőből. A legtáplálóbb tányér, amit egy szántóföldből és egy füstölőből össze lehet rakni.","Patate e salsiccia direttamente dalla padella. Il piatto più saziante che si possa mettere insieme con un campo e un affumicatoio.","Patatas y salchicha directas de la sartén. El plato más saciante que se puede armar con un huerto y un ahumadero.","Des pommes de terre et de la saucisse tout droit sorties de la poêle. L'assiette la plus nourrissante que l'on puisse composer avec un champ et un fumoir.","馬鈴薯和香腸，直接從鍋裡上桌。一塊田加一座燻爐，能湊出的最頂飽的一盤。","じゃがいもとソーセージを、フライパンからそのまま。畑と燻製小屋だけで組み立てられる、最も腹にたまる一皿。","Batatas e salsicha, saídas da frigideira. O prato mais saciante que se consegue juntar de um campo e de um fumeiro.","土豆和香肠，直接从锅里上桌。一块田加一座熏炉，能凑出的最顶饱的一盘。",
"STR_CHEFZ_ITEM_SAUSAGEPOTATOES_BULK","Sausage and Potatoes (Cookware)","Sausage and Potatoes (Cookware)","Brambory s klobásou (nádobí)","Kartoffeln mit Bratwurst (Kochgerät)","Картошка с колбасками (посуда)","Ziemniaki z kiełbasą (naczynie)","Krumpli sült kolbásszal (főzőedény)","Salsiccia con patate (pentola)","Salchicha con patatas (utensilio)","Saucisse et pommes de terre (ustensile)","香腸炒馬鈴薯 (鍋具)","ソーセージとじゃがいも (調理器具)","Salsicha com batatas (utensílio)","香肠炒土豆 (炊具)",
"STR_CHEFZ_ITEM_SAUSAGEPOTATOES_BULK_DESC","Potatoes and sausage out of the pan. The most filling plate anyone can put together from a field and a smoker. Still in the cookware - take a portion onto a plate.","Potatoes and sausage out of the pan. The most filling plate anyone can put together from a field and a smoker. Still in the cookware - take a portion onto a plate.","Brambory a klobása rovnou z pánve. Nejvydatnější talíř, jaký se dá poskládat z pole a udírny. Pořád v nádobí - naber si porci na talíř.","Kartoffeln und Bratwurst aus der Pfanne. Der sättigendste Teller, den ein Feld und ein Räucherofen hergeben. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Картошка и колбаса прямо со сковороды. Самая сытная тарелка, какую можно собрать с грядки и из коптильни. Ещё в посуде - возьми порцию на тарелку.","Ziemniaki i kiełbasa prosto z patelni. Najbardziej sycący talerz, jaki da się złożyć z pola i wędzarni. Wciąż w naczyniu - nałóż porcję na talerz.","Krumpli és kolbász, egyenesen a serpenyőből. A legtáplálóbb tányér, amit egy szántóföldből és egy füstölőből össze lehet rakni. Még a főzőedényben van - szedj egy adagot tányérra.","Patate e salsiccia direttamente dalla padella. Il piatto più saziante che si possa mettere insieme con un campo e un affumicatoio. Ancora nella pentola - prendine una porzione nel piatto.","Patatas y salchicha directas de la sartén. El plato más saciante que se puede armar con un huerto y un ahumadero. Aún está en el utensilio - sírvete una ración en un plato.","Des pommes de terre et de la saucisse tout droit sorties de la poêle. L'assiette la plus nourrissante que l'on puisse composer avec un champ et un fumoir. Encore dans l'ustensile - servez-vous une portion dans une assiette.","馬鈴薯和香腸，直接從鍋裡上桌。一塊田加一座燻爐，能湊出的最頂飽的一盤。還在鍋具裡 - 盛一份到盤子上。","じゃがいもとソーセージを、フライパンからそのまま。畑と燻製小屋だけで組み立てられる、最も腹にたまる一皿。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Batatas e salsicha, saídas da frigideira. O prato mais saciante que se consegue juntar de um campo e de um fumeiro. Ainda está no utensílio - sirva uma porção num prato.","土豆和香肠，直接从锅里上桌。一块田加一座熏炉，能凑出的最顶饱的一盘。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_HUNTERPLATE","Hunter Plate","Hunter Plate","Lovecký talíř","Jägerteller","Тарелка охотника","Talerz myśliwski","Vadásztál","Piatto del cacciatore","Plato del cazador","Assiette du chasseur","獵人拼盤","ハンタープレート","Prato do caçador","猎人拼盘",
"STR_CHEFZ_ITEM_HUNTERPLATE_DESC","Game, potatoes and mushrooms with herbs. The reward for a hunt that went well.","Game, potatoes and mushrooms with herbs. The reward for a hunt that went well.","Zvěřina, brambory a houby s bylinkami. Odměna za dobře zvládnutý lov.","Wildfleisch, Kartoffeln und Pilze mit Kräutern. Der Lohn einer Jagd, die gut lief.","Дичь, картошка и грибы с травами. Награда за удачную охоту.","Dziczyzna, ziemniaki i grzyby z ziołami. Nagroda za udane polowanie.","Vadhús, krumpli és gomba fűszernövényekkel. A jól sikerült vadászat jutalma.","Selvaggina, patate e funghi con erbe aromatiche. La ricompensa per una caccia andata bene.","Carne de caza, patatas y setas con hierbas. La recompensa de una cacería que salió bien.","Du gibier, des pommes de terre et des champignons aux herbes. La récompense d'une chasse réussie.","野味、馬鈴薯和蘑菇，佐以香草。一趟順利的狩獵，換來的獎賞。","野生肉とじゃがいも、きのこをハーブとともに。うまくいった狩りへの報酬。","Carne de caça, batatas e cogumelos com ervas. A recompensa de uma caçada bem-sucedida.","野味、土豆和蘑菇，佐以香草。一趟顺利的狩猎，换来的奖赏。",
"STR_CHEFZ_ITEM_HUNTERPLATE_BULK","Hunter Plate (Cookware)","Hunter Plate (Cookware)","Lovecký talíř (nádobí)","Jägerteller (Kochgerät)","Тарелка охотника (посуда)","Talerz myśliwski (naczynie)","Vadásztál (főzőedény)","Piatto del cacciatore (pentola)","Plato del cazador (utensilio)","Assiette du chasseur (ustensile)","獵人拼盤 (鍋具)","ハンタープレート (調理器具)","Prato do caçador (utensílio)","猎人拼盘 (炊具)",
"STR_CHEFZ_ITEM_HUNTERPLATE_BULK_DESC","Game, potatoes and mushrooms with herbs. The reward for a hunt that went well. Still in the cookware - take a portion onto a plate.","Game, potatoes and mushrooms with herbs. The reward for a hunt that went well. Still in the cookware - take a portion onto a plate.","Zvěřina, brambory a houby s bylinkami. Odměna za dobře zvládnutý lov. Pořád v nádobí - naber si porci na talíř.","Wildfleisch, Kartoffeln und Pilze mit Kräutern. Der Lohn einer Jagd, die gut lief. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Дичь, картошка и грибы с травами. Награда за удачную охоту. Ещё в посуде - возьми порцию на тарелку.","Dziczyzna, ziemniaki i grzyby z ziołami. Nagroda za udane polowanie. Wciąż w naczyniu - nałóż porcję na talerz.","Vadhús, krumpli és gomba fűszernövényekkel. A jól sikerült vadászat jutalma. Még a főzőedényben van - szedj egy adagot tányérra.","Selvaggina, patate e funghi con erbe aromatiche. La ricompensa per una caccia andata bene. Ancora nella pentola - prendine una porzione nel piatto.","Carne de caza, patatas y setas con hierbas. La recompensa de una cacería que salió bien. Aún está en el utensilio - sírvete una ración en un plato.","Du gibier, des pommes de terre et des champignons aux herbes. La récompense d'une chasse réussie. Encore dans l'ustensile - servez-vous une portion dans une assiette.","野味、馬鈴薯和蘑菇，佐以香草。一趟順利的狩獵，換來的獎賞。還在鍋具裡 - 盛一份到盤子上。","野生肉とじゃがいも、きのこをハーブとともに。うまくいった狩りへの報酬。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Carne de caça, batatas e cogumelos com ervas. A recompensa de uma caçada bem-sucedida. Ainda está no utensílio - sirva uma porção num prato.","野味、土豆和蘑菇，佐以香草。一趟顺利的狩猎，换来的奖赏。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_ITEM_BLOODSAUSAGEPLATE","Blood Sausage Plate","Blood Sausage Plate","Talíř s jelítky","Blutwurstplatte","Тарелка с кровяной колбасой","Talerz z kaszanką","Véreshurkás tál","Piatto di sanguinaccio","Plato de morcilla","Assiette de boudin noir","血腸拼盤","ブラッドソーセージの盛り合わせ","Prato de morcela","血肠拼盘",
